city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Mexico City,uberX,completed,2019-09-25T02:29:41.000Z,2019-09-25T02:31:31.000Z,19.3992575,-99.1381026,,2019-09-25T03:05:03.000Z,19.4876495,-99.0490549,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.09,Mexican Peso,151.53
Mexico City,uberX,completed,2019-09-25T00:37:50.000Z,2019-09-25T01:16:37.000Z,19.4381621,-99.219171,,2019-09-25T02:27:40.000Z,19.3992267,-99.1381402,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",7.55,Mexican Peso,402.45
Mexico City,uberX,completed,2019-09-24T21:57:44.000Z,2019-09-24T21:59:57.000Z,19.3992241,-99.1381203,,2019-09-24T23:01:47.000Z,19.4363811,-99.22092,"Av. Industria Militar S/N, Lomas de Sotelo, Residencial Militar, 11600 Ciudad de México, CDMX, México",7.65,Mexican Peso,185.13
Mexico City,uberX,completed,2019-09-20T23:58:18.000Z,2019-09-21T00:02:06.000Z,19.3993477,-99.1380991,,2019-09-21T01:13:38.000Z,19.4876144,-99.0490061,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.25,Mexican Peso,229.44
Mexico City,uberX,completed,2019-09-20T14:50:08.000Z,2019-09-20T14:54:38.000Z,19.4409768,-99.1553262,,2019-09-20T15:18:31.000Z,19.4385726,-99.2017831,"Av Ejército NAcioNAl 843, Miguel Hidalgo, Col Granada Miguel Hidalgo, 11520 Ciudad de México, Ciudad de México",3.9,Mexican Peso,83.22
Mexico City,uberX,completed,2019-09-19T23:23:14.000Z,2019-09-19T23:25:45.000Z,19.3991883,-99.138125,,2019-09-20T00:41:26.000Z,19.4876,-99.04904,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.33,Mexican Peso,234.17
Mexico City,uberX,completed,2019-09-17T23:18:24.000Z,2019-09-17T23:20:17.000Z,19.3992559,-99.1381291,,2019-09-18T00:16:09.000Z,19.4875875,-99.0490362,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.6,Mexican Peso,199.22
Mexico City,uberX,completed,2019-09-16T23:06:32.000Z,2019-09-16T23:08:15.000Z,19.4875601,-99.0490381,,2019-09-16T23:53:28.000Z,19.5012239,-99.2266639,"Cto. de las Flores 238, Jardines de la Florida, 53130 Naucalpan de Juárez, Méx., México",15.55,Mexican Peso,203.73
Mexico City,uberX,completed,2019-09-13T16:10:25.000Z,2019-09-13T16:11:48.000Z,19.4299476,-99.1973374,,2019-09-13T16:24:25.000Z,19.440255,-99.2041244,"Lago Zúric 245, Miguel Hidalgo 245, Col Ampliación Granada Miguel Hidalgo, 11529 Ciudad de México, Ciudad de México",1.87,Mexican Peso,46.48
Mexico City,uberX,completed,2019-09-13T14:09:03.000Z,2019-09-13T14:11:02.000Z,19.4876041,-99.0490382,,2019-09-13T15:05:49.000Z,19.4299784,-99.1973004,"Emilio Castelar 111, Miguel Hidalgo, Col Polanco Miguel Hidalgo, 11560 Ciudad de México, Ciudad de México",14.22,Mexican Peso,216.05
Mexico City,uberX,completed,2019-09-12T22:41:32.000Z,2019-09-12T22:43:13.000Z,19.4191006,-99.1298111,,2019-09-12T23:26:00.000Z,19.4874601,-99.0490745,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",10.33,Mexican Peso,160.69
Mexico City,uberX,completed,2019-09-12T21:43:50.000Z,2019-09-12T21:45:49.000Z,19.3992921,-99.1381237,,2019-09-12T22:02:43.000Z,19.4191259,-99.1298268,"Lorenzo Boturini Esq Francisco Clavijero, Col Tránsito Cuauhtémoc, 06820 Ciudad de México, Ciudad de México",3.25,Mexican Peso,63.47
Mexico City,uberX,completed,2019-09-12T14:20:49.000Z,2019-09-12T14:33:20.000Z,19.4736744,-99.0551152,,2019-09-12T15:13:49.000Z,19.3992143,-99.1381008,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",9.41,Mexican Peso,151.17
Mexico City,uberX,completed,2019-09-11T23:47:52.000Z,2019-09-11T23:51:34.000Z,19.3992041,-99.138158,,2019-09-12T00:45:01.000Z,19.4875279,-99.0490045,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.71,Mexican Peso,196.22
Mexico City,uberX,completed,2019-09-06T21:39:58.000Z,2019-09-06T21:42:47.000Z,19.3992841,-99.1380899,,2019-09-06T22:25:35.000Z,19.4875746,-99.0490554,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",11.29,Mexican Peso,171.75
Mexico City,uberX,completed,2019-09-06T18:35:41.000Z,2019-09-06T18:36:53.000Z,19.2741874,-99.1240616,,2019-09-06T19:21:40.000Z,19.3993166,-99.1381597,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",11.92,Mexican Peso,177.44
Mexico City,uberX,completed,2019-09-06T16:35:15.000Z,2019-09-06T16:37:02.000Z,19.3992603,-99.1380885,,2019-09-06T17:03:34.000Z,19.2742248,-99.1241029,"Prolongación Ignacio Aldama 73, Paseos del Sur, 16010 Ciudad de México, CDMX, México",11.19,Mexican Peso,134.05
Mexico City,uberX,completed,2019-09-03T22:24:42.000Z,2019-09-03T22:30:50.000Z,19.3829491,-99.1665212,,2019-09-03T23:21:05.000Z,19.466341,-99.0559483,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",13.46,Mexican Peso,199.13
Mexico City,uberX,completed,2019-09-03T18:42:46.000Z,2019-09-03T18:47:08.000Z,19.4397227,-99.2149086,,2019-09-03T19:08:00.000Z,19.3875256,-99.1655197,"Avenida Amores 764, Del Valle Centro, 03100 Benito Juárez, Ciudad de México",5.77,Mexican Peso,90.43
Mexico City,uberX,completed,2019-09-03T17:04:12.000Z,2019-09-03T17:06:44.000Z,19.3994192,-99.138155,,2019-09-03T17:40:40.000Z,19.4366306,-99.2206438,"Av. Industria Militar S/N, Lomas de Sotelo, Residencial Militar, 11600 Ciudad de México, CDMX, México",8.9,Mexican Peso,136.42
Mexico City,uberX,completed,2019-09-03T14:06:09.000Z,2019-09-03T14:08:53.000Z,19.4732531,-99.0547869,,2019-09-03T14:43:46.000Z,19.3992407,-99.1380694,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",9.33,Mexican Peso,142.31
Mexico City,uberX,completed,2019-09-02T21:30:46.000Z,2019-09-02T21:32:33.000Z,19.41152,-99.17617,,2019-09-02T21:40:06.000Z,19.40608,-99.1676,"Tuxpan 16, Roma Sur, 06760 Ciudad de México, CDMX, México",1.09,Mexican Peso,40.14
Mexico City,uberX,completed,2019-09-02T20:46:15.000Z,2019-09-02T20:49:51.000Z,19.4060641,-99.1674432,,2019-09-02T20:55:46.000Z,19.4115294,-99.1763828,"Avenida Michoacán 121, Condesa, 06140 Cuauhtémoc, Ciudad de México",0.96,Mexican Peso,40.14
Mexico City,uberX,completed,2019-09-02T03:15:44.000Z,2019-09-02T03:18:12.000Z,19.42275,-99.16967,,2019-09-02T03:46:01.000Z,19.48752,-99.049,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",13.14,Mexican Peso,151.95
