city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
San Miguel de Allende,uberX,completed,2022-03-26T03:27:32.000Z,2022-03-26T03:51:09.000Z,20.914993,-100.75892,,2022-03-26T03:55:18.000Z,20.914923,-100.74896,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",0.67,Mexican Peso,50.0
Salamanca,uberX,completed,2022-03-26T00:23:49.000Z,2022-03-26T00:26:55.000Z,20.53956,-101.20588,,2022-03-26T00:31:41.000Z,20.54311,-101.20592,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.74,Mexican Peso,37.0
Salamanca,uberX,completed,2022-03-22T01:17:38.000Z,2022-03-22T01:47:23.000Z,20.54295,-101.20488,,2022-03-22T01:50:30.000Z,20.54009,-101.20606,"Felipe Carvajal 107, Humanista 1, Salamanca, Gto., México",0.51,Mexican Peso,33.0
San Miguel de Allende,uberX,completed,2022-03-20T01:26:12.000Z,2022-03-20T01:33:19.000Z,20.909807,-100.74351,,2022-03-20T02:01:07.000Z,20.914824,-100.74909,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",6.21,Mexican Peso,120.21
Salamanca,uberX,completed,2022-03-17T22:31:37.000Z,2022-03-17T22:39:23.000Z,20.539541,-101.20588,,2022-03-17T22:43:34.000Z,20.543186,-101.20602,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.91,Mexican Peso,33.0
San Miguel de Allende,uberX,completed,2022-03-12T02:33:58.000Z,2022-03-12T02:48:45.000Z,20.91488,-100.75882,,2022-03-12T02:53:10.000Z,20.914837,-100.748985,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",0.65,Mexican Peso,44.0
Salamanca,uberX,completed,2022-03-12T00:10:29.000Z,2022-03-12T00:14:18.000Z,20.53954,-101.205956,,2022-03-12T00:18:19.000Z,20.543186,-101.20601,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.77,Mexican Peso,39.0
Salamanca,uberX,completed,2022-03-07T00:46:17.000Z,2022-03-07T01:00:22.000Z,20.54308,-101.20501,,2022-03-07T01:05:03.000Z,20.540186,-101.20624,"Calle Felipe Carbajal G 112, Humanista 1, Salamanca, Gto., México",0.55,Mexican Peso,53.56
San Miguel de Allende,uberX,completed,2022-03-06T01:51:53.000Z,2022-03-06T02:12:42.000Z,20.914812,-100.74877,,2022-03-06T02:41:39.000Z,20.914827,-100.749054,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",3.4,Mexican Peso,75.8
San Miguel de Allende,uberX,completed,2022-03-05T21:08:10.000Z,2022-03-05T21:36:27.000Z,20.914865,-100.74891,,2022-03-05T22:01:30.000Z,20.91468,-100.74018,"San Francisco 19, Zona Centro, 37700 San Miguel de Allende, Gto., México",4.13,Mexican Peso,94.33
San Miguel de Allende,uberX,completed,2022-03-05T03:20:23.000Z,2022-03-05T03:28:39.000Z,20.914919,-100.75891,,2022-03-05T03:32:23.000Z,20.91483,-100.74904,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",0.65,Mexican Peso,48.0
Salamanca,uberX,completed,2022-03-05T00:30:41.000Z,2022-03-05T00:33:34.000Z,20.539543,-101.205894,,2022-03-05T00:38:54.000Z,20.543121,-101.205986,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.91,Mexican Peso,53.0
Salamanca,uberX,completed,2022-02-28T00:51:00.000Z,2022-02-28T01:03:06.000Z,20.542976,-101.204956,,2022-02-28T01:05:54.000Z,20.539515,-101.205894,"Francisco Mayagoitia Olmos 104, Humanista 1, Salamanca, Gto., México",0.45,Mexican Peso,37.0
Salamanca,uberX,completed,2022-02-26T00:08:45.000Z,2022-02-26T00:16:52.000Z,20.539524,-101.205925,,2022-02-26T00:22:08.000Z,20.543165,-101.20611,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.88,Mexican Peso,35.51
Salamanca,uberX,completed,2022-02-21T00:43:07.000Z,2022-02-21T00:56:25.000Z,20.542994,-101.20495,,2022-02-21T01:01:49.000Z,20.536724,-101.20576,"Francisco Mayagoitia Olmos 104, Humanista 1, Salamanca, Gto., México",0.76,Mexican Peso,33.0
Salamanca,uberX,completed,2022-02-19T00:22:59.000Z,2022-02-19T00:34:37.000Z,20.539515,-101.205925,,2022-02-19T00:40:36.000Z,20.54315,-101.20592,"Av Valle de Santiago 2606, Col Predio de la Luz Salamanca, 36780 Salamanca, Guanajuato",0.91,Mexican Peso,33.0
Salamanca,uberX,rider_canceled,2022-02-15T13:43:12.000Z,,20.58612,-101.21466,,,20.58536744117737,-101.22479200363159,"Carr Salamanca Valle de Santiago Km 3.5 1.8, 36885",0.0,Mexican Peso,10.0
San Miguel de Allende,uberX,completed,2022-02-04T19:06:15.000Z,2022-02-04T19:14:47.000Z,20.914816,-100.748924,,2022-02-04T19:35:30.000Z,20.905651,-100.7273,"Blvrd de la Conspiración 162, Sin Nombre, 37747 San Miguel de Allende, Gto., México",2.83,Mexican Peso,86.18
San Miguel de Allende,uberX,rider_canceled,2022-02-04T18:57:06.000Z,,20.80637,-100.80334,,,20.81337189674377,-100.80111968517303,"Blvrd de la Conspiración 162, Sin Nombre, 37747 San Miguel de Allende, Gto., México",0.0,Mexican Peso,0.0
San Miguel de Allende,uberX,completed,2022-01-11T02:00:46.000Z,2022-01-11T02:20:52.000Z,20.928848,-100.756714,,2022-01-11T02:28:10.000Z,20.9148,-100.74901,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",2.03,Mexican Peso,50.29
San Miguel de Allende,uberX,completed,2022-01-11T00:56:19.000Z,2022-01-11T01:28:30.000Z,20.914827,-100.74895,,2022-01-11T01:47:34.000Z,20.92889,-100.75678,"Alameda de Jacarandas 6, Independencia, 37732 San Miguel de Allende, Gto., México",3.05,Mexican Peso,75.91
San Miguel de Allende,uberX,completed,2022-01-10T20:40:11.000Z,2022-01-10T20:49:59.000Z,20.914862,-100.748405,,2022-01-10T21:19:12.000Z,20.916117,-100.750496,"Av. Guadalupe 4, Zona Centro, San Rafael, 37730 San Miguel de Allende, Gto., México",5.15,Mexican Peso,87.68
San Miguel de Allende,uberX,completed,2021-12-15T00:13:19.000Z,2021-12-15T00:27:48.000Z,20.928097,-100.74673,,2021-12-15T00:49:36.000Z,20.914835,-100.7491,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",1.76,Mexican Peso,39.13
San Miguel de Allende,uberX,completed,2021-12-14T00:45:10.000Z,2021-12-14T01:45:16.000Z,20.92819,-100.74647,,2021-12-14T01:57:43.000Z,20.91484,-100.74897,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",1.71,Mexican Peso,46.4
San Miguel de Allende,uberX,completed,2021-12-06T23:38:43.000Z,2021-12-07T00:00:33.000Z,20.908567,-100.74136,,2021-12-07T00:25:28.000Z,20.914837,-100.74829,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",3.03,Mexican Peso,70.87
San Miguel de Allende,uberX,rider_canceled,2021-12-06T23:34:38.000Z,,20.914303,-100.75415,,,20.91425240039825,-100.75125765800476,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",0.0,Mexican Peso,0.0
San Miguel de Allende,uberX,completed,2021-11-29T00:29:03.000Z,2021-11-29T00:41:42.000Z,20.909828,-100.743515,,2021-11-29T01:07:51.000Z,20.914785,-100.74873,"Indio Triste 16, Zona Centro, 37700 San Miguel de Allende, Gto., México",3.11,Mexican Peso,132.02
San Miguel de Allende,uberX,completed,2021-11-28T20:02:11.000Z,2021-11-28T20:05:13.000Z,20.914824,-100.74891,,2021-11-28T20:24:57.000Z,20.915672,-100.74416,"Hidalgo, Zona Centro, San Miguel de Allende, Gto., México",3.94,Mexican Peso,79.96
